20	5505
20	1959
20	207
20	2274
20	5017
20	3297
20	1644
21	1638
21	3832
21	2433
21	2495
21	1233
21	2903
21	5971
21	3451
21	3455
21	3221
21	4516
21	4134
21	4949
21	2907
21	2952
21	5124
21	4515
21	5415
21	4499
21	372
21	3077
21	3597
22	5479
22	5804
22	5480
22	3564
22	2697
22	2292
22	610
22	2862
22	3134
22	5436
22	554
22	189
22	5631
22	4422
22	5158
22	5573
22	3204
22	4130
22	5978
22	1338
22	126
22	479
23	2494
23	5331
23	4820
23	520
23	5717
23	3756
23	3121
23	4849
23	4314
23	3871
23	1228
23	2659
23	2820
23	3181
23	5050
23	3557
23	3598
23	5840
23	3515
23	995
23	1934
23	4957
24	5907
24	4941
24	1988
24	1750
24	4703
24	979
24	3850
24	2636
24	3933
24	4923
24	2287
24	1893
24	2076
24	3065
24	1427
24	3716
24	1398
24	517
24	1011
24	2984
24	5552
24	515
25	3910
25	978
25	5197
25	2741
25	5957
25	5936
25	5036
25	5669
25	4720
25	475
25	4124
25	5910
25	1858
25	90
25	1135
25	3075
25	3420
25	4918
25	3893
25	2777
25	904
25	5829
26	2239
26	5815
26	4102
26	4129
26	1798
26	2048
26	1198
26	5228
26	4168
26	2693
26	3284
26	5836
26	1565
26	5813
26	3445
26	5787
26	227
26	201
26	339
26	1701
26	4914
26	5898
27	5979
27	5540
27	3859
27	1010
27	5088
27	2022
27	5626
27	3434
27	494
27	70
27	190
27	559
27	2496
27	1709
27	4127
27	4671
27	3579
27	3147
27	1790
27	13
27	2322
27	2016
28	3243
28	334
28	2550
28	5211
28	938
28	3544
28	89
28	4938
28	1120
28	3728
28	422
28	2591
28	511
28	905
28	5694
28	2297
28	4001
28	2053
28	2983
28	82
28	467
28	4384
29	5943
29	518
29	731
29	3663
29	1253
29	3856
29	4317
29	2620
29	4795
29	1732
29	4146
29	4210
29	4284
29	4029
29	4133
29	1127
29	478
29	2708
29	1029
29	3119
29	3348
29	4667
30	1476
30	5819
30	4946
30	1116
30	1808
30	3840
30	4708
30	53
30	64
30	3535
30	2400
30	428
30	2910
30	395
30	1189
30	641
30	3646
30	5105
30	5945
30	5398
30	2073
30	3344
31	3510
31	3713
31	3526
31	297
31	4801
31	1707
31	2923
31	3568
31	1944
31	4206
31	1666
31	4419
31	3123
31	1114
31	1052
31	3116
31	525
31	4785
31	5668
31	1446
31	4587
31	3655
32	4718
32	1704
32	5249
32	74
32	1216
32	365
32	1783
32	397
32	5403
32	1221
32	78
32	5657
32	1169
32	1623
32	5846
32	3207
32	1153
32	5974
32	3239
32	3160
32	4098
32	5997
33	809
33	5477
33	1892
33	3501
33	213
33	4824
33	4320
33	2172
33	5973
33	3796
33	5280
33	5130
33	5960
33	4550
33	4964
33	5127
33	4614
33	1663
33	4232
33	242
33	609
33	5931
34	1042
34	337
34	5650
34	102
34	1350
34	5514
34	1444
34	3595
34	2470
34	2386
34	3405
34	4737
34	5934
34	266
34	3830
34	1484
34	1897
34	3949
34	32
34	5462
34	3057
34	1520
35	1883
35	3503
35	4745
35	3729
35	1213
35	1469
35	4324
35	1295
35	4503
35	1417
35	4197
35	3573
35	5890
35	1371
35	4007
35	3956
35	5837
35	4910
35	4051
35	2982
35	4686
35	568
36	3759
36	2196
36	4527
36	3829
36	3592
36	5886
36	3157
36	3599
36	507
36	4469
36	3890
36	5391
36	658
36	790
36	1819
36	1151
36	1197
36	719
36	5389
36	2557
36	76
36	3872
37	5066
37	3961
37	4972
37	5572
37	2967
37	2654
37	3576
37	4961
37	2974
37	1078
37	400
37	4767
37	2355
37	2351
37	461
37	910
37	1956
37	508
37	1677
37	4792
37	4172
37	5585
38	4380
38	2901
38	4203
38	4987
38	3299
38	1079
38	2430
38	1343
38	891
38	4821
38	3504
38	577
38	4714
38	527
38	5545
38	4903
38	5460
38	2942
38	512
38	5489
38	3211
38	2383
39	3464
39	4799
39	4092
39	4271
39	5647
39	485
39	3228
39	585
39	1165
39	4803
39	2669
39	1369
39	5421
39	1362
39	4338
39	5527
39	3035
39	5120
39	2689
39	3979
39	1530
39	35
40	983
40	3664
40	2634
40	1587
40	1166
40	3844
40	2191
40	170
40	5459
40	1236
40	1841
40	4121
40	2553
40	2558
40	4186
40	2068
40	5873
40	298
40	368
40	3340
40	177
40	4635
41	4211
41	127
41	4179
41	279
41	10
41	5660
41	2135
41	1810
41	1150
41	5520
41	4676
41	2933
41	3942
41	1182
41	2797
41	4902
41	4744
41	4577
41	3570
41	5220
41	3010
41	1718
42	3040
42	5880
42	535
42	2583
42	4395
42	1541
42	1039
42	3150
42	5310
42	2624
42	1452
42	5328
42	4659
42	1706
42	108
42	5852
42	2045
42	5318
42	4418
42	5029
42	677
42	5875
43	5570
43	2601
43	4199
43	3658
43	955
43	3422
43	2118
43	2320
43	4219
43	5384
43	5263
43	4207
43	2827
43	5930
43	4589
43	4262
43	1572
43	3551
43	4578
43	2781
43	5601
43	2303
44	5309
44	4588
44	1406
44	5542
44	2019
44	1154
44	3125
44	2841
44	939
44	996
44	1126
44	3522
44	5664
44	4100
44	594
44	5721
44	1948
44	4012
44	510
44	1721
44	1989
44	5332
45	587
45	4548
45	912
45	5869
45	2448
45	4988
45	5515
45	92
45	4315
45	4701
45	803
45	773
45	3059
45	924
45	4242
45	975
45	4164
45	3265
45	538
45	1086
45	3912
45	5859
46	4276
46	1820
46	1645
46	3044
46	1676
46	441
46	3854
46	3639
46	4717
46	1924
46	5874
46	4786
46	1976
46	3045
46	948
46	2407
46	2748
46	1128
46	1564
46	3390
46	1453
46	5387
47	3584
47	1780
47	4965
47	5128
47	5229
47	4088
47	2128
47	3478
47	2168
47	4593
47	4138
47	2851
47	4736
47	4313
47	4549
47	4689
47	4664
47	5632
47	5322
47	4805
47	3821
47	5842
48	4680
48	506
48	4759
48	5137
48	562
48	1715
48	2201
48	5213
48	2269
48	1722
48	2902
48	4772
48	2369
48	1353
48	2434
48	1803
48	2312
48	1929
48	5492
48	4159
48	460
48	1922
49	5675
49	4445
49	3986
49	4750
49	2602
49	371
49	3378
49	4416
49	1511
49	2941
49	100
49	3051
49	1171
49	1073
49	3005
49	3562
49	5358
49	1033
49	1167
49	1462
49	5111
49	5488
50	3195
50	1370
50	5863
50	5487
50	1317
50	1456
50	2912
50	4126
50	1589
50	3710
50	4113
50	848
50	5266
50	2425
50	697
50	2336
50	1720
50	4944
50	2052
50	2776
50	2700
50	187
51	5594
51	3225
51	5090
51	4142
51	1754
51	1401
51	417
51	2753
51	3556
51	5747
51	4816
51	4899
51	77
51	270
51	5395
51	4975
51	1125
51	421
51	5817
51	5782
51	4692
51	4793
52	744
52	5313
52	1768
52	1603
52	4435
52	5820
52	1710
52	3567
52	2737
52	3533
52	1157
52	5399
52	1442
52	3772
52	1609
52	1007
52	1290
52	2668
52	1432
52	267
52	2326
52	4574
53	185
53	174
53	4225
53	1145
53	4660
53	3768
53	3532
53	4760
53	2706
53	3651
53	3665
53	1553
53	2011
53	241
53	871
53	3438
53	4285
53	1878
53	5494
53	5450
53	1147
53	1844
54	5275
54	1531
54	316
54	1447
54	2246
54	5015
54	5344
54	342
54	5025
54	3224
54	4867
54	2773
54	3202
54	2578
54	1083
54	3852
54	5924
54	2804
54	2546
54	1335
54	2598
54	4470
55	4732
55	3232
55	2754
55	3429
55	689
55	3611
55	1315
55	3913
55	1184
55	2486
55	2580
55	1106
55	3672
55	276
55	2908
55	3613
55	4189
55	2184
55	2676
55	1263
55	2412
55	1730
56	2314
56	5321
56	575
56	5045
56	4695
56	4639
56	4044
56	4950
56	3409
56	4031
56	2549
56	2559
56	797
56	4739
56	2083
56	1550
56	1848
56	3248
56	3680
56	4507
56	5381
56	4788
57	5554
57	4746
57	3778
57	1450
57	2338
57	3215
57	4451
57	3091
57	4586
57	4769
57	1740
57	3687
57	859
57	806
57	1143
57	3656
57	59
57	1525
57	3783
57	4236
57	5193
57	3411
58	2337
58	2379
58	873
58	503
58	5299
58	4697
58	2957
58	600
58	3084
58	637
58	5583
58	2278
58	2916
58	4106
58	5853
58	3835
58	5265
58	4492
58	3941
58	593
58	856
58	4791
59	3023
59	4845
59	1927
59	2378
59	5972
59	5772
59	4257
59	4037
59	1551
59	5447
59	3003
59	3650
59	39
